2012-11-05 20:23:47, 17096, 3.27, 23
2012-11-05 20:24:17, 17091, 3.27, 23
2012-11-05 20:24:47, 17099, 3.27, 23
2012-11-05 20:25:17, 17118, 3.27, 23
2012-11-05 20:25:47, 17113, 3.27, 23
2012-11-05 20:26:17, 17124, 3.27, 23
2012-11-05 20:26:47, 17122, 3.27, 23
2012-11-05 20:27:17, 17185, 3.27, 23
2012-11-05 20:27:47, 17131, 3.27, 23
2012-11-05 20:28:17, 17106, 3.27, 23
2012-11-05 20:28:47, 17103, 3.27, 23
2012-11-05 20:29:17, 17082, 3.27, 23
2012-11-05 20:29:47, 17070, 3.27, 22
2012-11-05 20:30:17, 17053, 3.27, 22
2012-11-05 20:30:47, 17048, 3.27, 23
2012-11-05 20:31:17, 17048, 3.27, 22
2012-11-05 20:31:47, 17015, 3.27, 23
2012-11-05 20:32:17, 17009, 3.27, 23
2012-11-05 20:32:47, 17026, 3.27, 23
2012-11-05 20:33:17, 17084, 3.27, 23
2012-11-05 20:33:47, 17030, 3.27, 22
2012-11-05 20:34:17, 17040, 3.27, 22
2012-11-05 20:34:47, 17060, 3.27, 22
2012-11-05 20:35:17, 17069, 3.27, 23
2012-11-05 20:35:47, 17175, 3.27, 23
2012-11-05 20:36:17, 17046, 3.27, 23
2012-11-05 20:36:47, 17505, 3.27, 22
2012-11-05 20:37:17, 17090, 3.27, 23
2012-11-05 20:37:47, 17083, 3.27, 23
2012-11-05 20:38:17, 16980, 3.27, 23
2012-11-05 20:38:47, 16980, 3.27, 23
2012-11-05 20:39:17, 16931, 3.27, 22
2012-11-05 20:39:47, 16926, 3.27, 23
2012-11-05 20:40:17, 16935, 3.27, 23
2012-11-05 20:40:47, 16911, 3.27, 23
2012-11-05 20:41:17, 16867, 3.27, 22
2012-11-05 20:41:47, 16860, 3.27, 22
2012-11-05 20:42:17, 16931, 3.27, 23
2012-11-05 20:42:47, 16860, 3.27, 22
2012-11-05 20:43:17, 16819, 3.27, 22
2012-11-05 20:43:47, 16840, 3.27, 23
2012-11-05 20:44:17, 16830, 3.27, 22
2012-11-05 20:44:47, 16828, 3.27, 23
2012-11-05 20:45:17, 5783, 3.27, 23
2012-11-05 20:45:47, 5063, 3.27, 23
2012-11-05 20:46:17, 4832, 3.27, 23
2012-11-05 20:46:47, 4783, 3.27, 23
2012-11-05 20:47:17, 4773, 3.27, 23
2012-11-05 20:47:47, 4859, 3.27, 22
2012-11-05 20:48:17, 4873, 3.27, 23
2012-11-05 20:48:47, 4949, 3.27, 23
2012-11-05 20:49:17, 4987, 3.27, 22
2012-11-05 20:49:47, 5037, 3.27, 22
2012-11-05 20:50:17, 4919, 3.27, 22
2012-11-05 20:50:47, 4815, 3.27, 23
2012-11-05 20:51:17, 4911, 3.27, 22
2012-11-05 20:51:47, 4927, 3.27, 23
2012-11-05 20:52:17, 4924, 3.27, 22
2012-11-05 20:52:47, 4941, 3.27, 23
2012-11-05 20:53:17, 4969, 3.27, 22
2012-11-05 20:53:47, 5042, 3.27, 23
2012-11-05 20:54:17, 5030, 3.27, 23
2012-11-05 20:54:47, 5073, 3.27, 23
2012-11-05 20:55:17, 5068, 3.27, 22
2012-11-05 20:55:47, 5096, 3.27, 23
2012-11-05 20:56:17, 5142, 3.27, 22
2012-11-05 20:56:47, 5176, 3.27, 22
2012-11-05 20:57:17, 5191, 3.27, 23
2012-11-05 20:57:47, 5184, 3.27, 23
2012-11-05 20:58:17, 5219, 3.27, 23
2012-11-05 20:58:47, 5228, 3.27, 23
2012-11-05 20:59:17, 5259, 3.27, 22
2012-11-05 20:59:47, 5224, 3.27, 23
2012-11-05 21:00:17, 5241, 3.27, 23
2012-11-05 21:00:47, 5269, 3.27, 23
2012-11-05 21:01:17, 5260, 3.27, 23
2012-11-05 21:01:47, 5301, 3.27, 22
2012-11-05 21:02:17, 5281, 3.27, 23
2012-11-05 21:02:47, 5314, 3.27, 23
2012-11-05 21:03:17, 5309, 3.27, 23
2012-11-05 21:03:47, 5337, 3.27, 22
2012-11-05 21:04:17, 5324, 3.27, 23
2012-11-05 21:04:47, 5364, 3.27, 23
2012-11-05 21:05:17, 5324, 3.27, 23
2012-11-05 21:05:47, 5373, 3.27, 23
2012-11-05 21:06:17, 5356, 3.27, 23
2012-11-05 21:06:47, 5404, 3.27, 23
2012-11-05 21:07:17, 5360, 3.27, 23
2012-11-05 21:07:47, 5396, 3.27, 23
2012-11-05 21:08:17, 5394, 3.27, 23
