 "Ndis", "ApproxLux"
   307,  3934.1344
   307,  3934.1344
   307,  3934.1344
   307,  3934.1344
   308,  3909.2652
   307,  3934.1344
   308,  3909.2652
   308,  3909.2652
   307,  3934.1344
   308,  3909.2652
   308,  3909.2652
   308,  3909.2652
   308,  3909.2652
   308,  3909.2652
   308,  3909.2652
   308,  3909.2652
   308,  3909.2652
   308,  3909.2652
   308,  3909.2652
   308,  3909.2652
   309,  3884.6330
   309,  3884.6330
   309,  3884.6330
   309,  3884.6330
   309,  3884.6330
   309,  3884.6330
   309,  3884.6330
   309,  3884.6330
   309,  3884.6330
   309,  3884.6330
   309,  3884.6330
   310,  3860.2348
   309,  3884.6330
   310,  3860.2348
   309,  3884.6330
   309,  3884.6330
   310,  3860.2348
   310,  3860.2348
   309,  3884.6330
   309,  3884.6330
   309,  3884.6330
   310,  3860.2348
   310,  3860.2348
   310,  3860.2348
   310,  3860.2348
   309,  3884.6330
   309,  3884.6330
   310,  3860.2348
   309,  3884.6330
   310,  3860.2348
   310,  3860.2348
   310,  3860.2348
   310,  3860.2348
   310,  3860.2348
   310,  3860.2348
   310,  3860.2348
   310,  3860.2348
   310,  3860.2348
   310,  3860.2348
   310,  3860.2348
   310,  3860.2348
   309,  3884.6330
   310,  3860.2348
   310,  3860.2348
   310,  3860.2348
   310,  3860.2348
   310,  3860.2348
   310,  3860.2348
   310,  3860.2348
   310,  3860.2348
   310,  3860.2348
   310,  3860.2348
   311,  3836.0677
   310,  3860.2348
   310,  3860.2348
   311,  3836.0677
   311,  3836.0677
   311,  3836.0677
   311,  3836.0677
   311,  3836.0677
   311,  3836.0677
   311,  3836.0677
   311,  3836.0677
   311,  3836.0677
   311,  3836.0677
   311,  3836.0677
   312,  3812.1288
   312,  3812.1288
   312,  3812.1288
   312,  3812.1288
   312,  3812.1288
   312,  3812.1288
   313,  3788.4152
   312,  3812.1288
   312,  3812.1288
   313,  3788.4152
   313,  3788.4152
   313,  3788.4152
   313,  3788.4152
   314,  3764.9240
   314,  3764.9240
   314,  3764.9240
   314,  3764.9240
   314,  3764.9240
   314,  3764.9240
   315,  3741.6525
   315,  3741.6525
   315,  3741.6525
   315,  3741.6525
   316,  3718.5979
   316,  3718.5979
   316,  3718.5979
   316,  3718.5979
   317,  3695.7575
   316,  3718.5979
   316,  3718.5979
   317,  3695.7575
   317,  3695.7575
   317,  3695.7575
   317,  3695.7575
   317,  3695.7575
   318,  3673.1287
   317,  3695.7575
   318,  3673.1287
   318,  3673.1287
   318,  3673.1287
   318,  3673.1287
   318,  3673.1287
   318,  3673.1287
   318,  3673.1287
   318,  3673.1287
   319,  3650.7088
   318,  3673.1287
   319,  3650.7088
   319,  3650.7088
   319,  3650.7088
   319,  3650.7088
   320,  3628.4953
   319,  3650.7088
   320,  3628.4953
   320,  3628.4953
   320,  3628.4953
   320,  3628.4953
   321,  3606.4857
   321,  3606.4857
   321,  3606.4857
   321,  3606.4857
   321,  3606.4857
   321,  3606.4857
   321,  3606.4857
   322,  3584.6774
   322,  3584.6774
   322,  3584.6774
   321,  3606.4857
   321,  3606.4857
   322,  3584.6774
   322,  3584.6774
   322,  3584.6774
   322,  3584.6774
   322,  3584.6774
   322,  3584.6774
   322,  3584.6774
   322,  3584.6774
   322,  3584.6774
   322,  3584.6774
   323,  3563.0680
   322,  3584.6774
   322,  3584.6774
   322,  3584.6774
   323,  3563.0680
   323,  3563.0680
   323,  3563.0680
   323,  3563.0680
   324,  3541.6550
   324,  3541.6550
   324,  3541.6550
   324,  3541.6550
   324,  3541.6550
   324,  3541.6550
   324,  3541.6550
   324,  3541.6550
   325,  3520.4362
   325,  3520.4362
   326,  3499.4090
   325,  3520.4362
   326,  3499.4090
   326,  3499.4090
   326,  3499.4090
   326,  3499.4090
   326,  3499.4090
   326,  3499.4090
   326,  3499.4090
   327,  3478.5713
   326,  3499.4090
   326,  3499.4090
   326,  3499.4090
   326,  3499.4090
   326,  3499.4090
   326,  3499.4090
   326,  3499.4090
   327,  3478.5713
   327,  3478.5713
   327,  3478.5713
   327,  3478.5713
   327,  3478.5713
   327,  3478.5713
   327,  3478.5713
   327,  3478.5713
   327,  3478.5713
   327,  3478.5713
   327,  3478.5713
   327,  3478.5713
   328,  3457.9207
   328,  3457.9207
   328,  3457.9207
   328,  3457.9207
   328,  3457.9207
   328,  3457.9207
   328,  3457.9207
   329,  3437.4550
   329,  3437.4550
   329,  3437.4550
   329,  3437.4550
   329,  3437.4550
   329,  3437.4550
   329,  3437.4550
   330,  3417.1720
   330,  3417.1720
   330,  3417.1720
   330,  3417.1720
   330,  3417.1720
   330,  3417.1720
   330,  3417.1720
   331,  3397.0695
   331,  3397.0695
   331,  3397.0695
   331,  3397.0695
   332,  3377.1454
   331,  3397.0695
   332,  3377.1454
   332,  3377.1454
   332,  3377.1454
   332,  3377.1454
   332,  3377.1454
   332,  3377.1454
   332,  3377.1454
   332,  3377.1454
   332,  3377.1454
   332,  3377.1454
   332,  3377.1454
   332,  3377.1454
   332,  3377.1454
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   332,  3377.1454
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   333,  3357.3976
   334,  3337.8239
   334,  3337.8239
   334,  3337.8239
   334,  3337.8239
   334,  3337.8239
   334,  3337.8239
   335,  3318.4223
   335,  3318.4223
   335,  3318.4223
   335,  3318.4223
   335,  3318.4223
   335,  3318.4223
   335,  3318.4223
   335,  3318.4223
   336,  3299.1908
   336,  3299.1908
   336,  3299.1908
   336,  3299.1908
   336,  3299.1908
   336,  3299.1908
   336,  3299.1908
   336,  3299.1908
   336,  3299.1908
   336,  3299.1908
   336,  3299.1908
   336,  3299.1908
   336,  3299.1908
   336,  3299.1908
   336,  3299.1908
   336,  3299.1908
   336,  3299.1908
   337,  3280.1275
   337,  3280.1275
   337,  3280.1275
   337,  3280.1275
   337,  3280.1275
   337,  3280.1275
   337,  3280.1275
   337,  3280.1275
   338,  3261.2302
   337,  3280.1275
   337,  3280.1275
   337,  3280.1275
   338,  3261.2302
   338,  3261.2302
   338,  3261.2302
   338,  3261.2302
   337,  3280.1275
   337,  3280.1275
   337,  3280.1275
   337,  3280.1275
   337,  3280.1275
   337,  3280.1275
   337,  3280.1275
   337,  3280.1275
   337,  3280.1275
   338,  3261.2302
   337,  3280.1275
   338,  3261.2302
   338,  3261.2302
   338,  3261.2302
   338,  3261.2302
   338,  3261.2302
   338,  3261.2302
   339,  3242.4972
   339,  3242.4972
   338,  3261.2302
   339,  3242.4972
   339,  3242.4972
   339,  3242.4972
   339,  3242.4972
   339,  3242.4972
   339,  3242.4972
   339,  3242.4972
   339,  3242.4972
   339,  3242.4972
   339,  3242.4972
   339,  3242.4972
   339,  3242.4972
   339,  3242.4972
   340,  3223.9265
   340,  3223.9265
   340,  3223.9265
   340,  3223.9265
   340,  3223.9265
   340,  3223.9265
   340,  3223.9265
   340,  3223.9265
   341,  3205.5163
   340,  3223.9265
   341,  3205.5163
   341,  3205.5163
   340,  3223.9265
   341,  3205.5163
   340,  3223.9265
   341,  3205.5163
   341,  3205.5163
   341,  3205.5163
   340,  3223.9265
   341,  3205.5163
   341,  3205.5163
   341,  3205.5163
   342,  3187.2646
   342,  3187.2646
   342,  3187.2646
   342,  3187.2646
   342,  3187.2646
   342,  3187.2646
   342,  3187.2646
   342,  3187.2646
   342,  3187.2646
   342,  3187.2646
   343,  3169.1697
   343,  3169.1697
   343,  3169.1697
   343,  3169.1697
   343,  3169.1697
   343,  3169.1697
   344,  3151.2297
   343,  3169.1697
   344,  3151.2297
   344,  3151.2297
   344,  3151.2297
   343,  3169.1697
   344,  3151.2297
   344,  3151.2297
   344,  3151.2297
   344,  3151.2297
   344,  3151.2297
   344,  3151.2297
   344,  3151.2297
   344,  3151.2297
   344,  3151.2297
   344,  3151.2297
   344,  3151.2297
   344,  3151.2297
   345,  3133.4429
   345,  3133.4429
   345,  3133.4429
   345,  3133.4429
   345,  3133.4429
   345,  3133.4429
   345,  3133.4429
   346,  3115.8076
   346,  3115.8076
   346,  3115.8076
   346,  3115.8076
   346,  3115.8076
   346,  3115.8076
   346,  3115.8076
   346,  3115.8076
   347,  3098.3220
   347,  3098.3220
   347,  3098.3220
   347,  3098.3220
   347,  3098.3220
   347,  3098.3220
   348,  3080.9844
   348,  3080.9844
   348,  3080.9844
   348,  3080.9844
   348,  3080.9844
   348,  3080.9844
   348,  3080.9844
   348,  3080.9844
   349,  3063.7932
   349,  3063.7932
   349,  3063.7932
   349,  3063.7932
   349,  3063.7932
   349,  3063.7932
   350,  3046.7466
   350,  3046.7466
   350,  3046.7466
   350,  3046.7466
   350,  3046.7466
   350,  3046.7466
   350,  3046.7466
   350,  3046.7466
   350,  3046.7466
   351,  3029.8432
   350,  3046.7466
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   352,  3013.0812
   351,  3029.8432
   351,  3029.8432
   352,  3013.0812
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   352,  3013.0812
   352,  3013.0812
   352,  3013.0812
   352,  3013.0812
   352,  3013.0812
   352,  3013.0812
   352,  3013.0812
   352,  3013.0812
   352,  3013.0812
   352,  3013.0812
   352,  3013.0812
   352,  3013.0812
   352,  3013.0812
   352,  3013.0812
   352,  3013.0812
   351,  3029.8432
   352,  3013.0812
   351,  3029.8432
   352,  3013.0812
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   350,  3046.7466
   350,  3046.7466
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   352,  3013.0812
   351,  3029.8432
   351,  3029.8432
   351,  3029.8432
   352,  3013.0812
   352,  3013.0812
   351,  3029.8432
   351,  3029.8432
   352,  3013.0812
   351,  3029.8432
   351,  3029.8432
   352,  3013.0812
   352,  3013.0812
   352,  3013.0812
   353,  2996.4591
   353,  2996.4591
   352,  3013.0812
   353,  2996.4591
   353,  2996.4591
   353,  2996.4591
   353,  2996.4591
   354,  2979.9753
   353,  2996.4591
   353,  2996.4591
   353,  2996.4591
   354,  2979.9753
   353,  2996.4591
   353,  2996.4591
   354,  2979.9753
   354,  2979.9753
   354,  2979.9753
   354,  2979.9753
   354,  2979.9753
   355,  2963.6283
   354,  2979.9753
   354,  2979.9753
   355,  2963.6283
   355,  2963.6283
   354,  2979.9753
   355,  2963.6283
   355,  2963.6283
   355,  2963.6283
   355,  2963.6283
   355,  2963.6283
   355,  2963.6283
   355,  2963.6283
   355,  2963.6283
   355,  2963.6283
   355,  2963.6283
   356,  2947.4166
   355,  2963.6283
   356,  2947.4166
   356,  2947.4166
   356,  2947.4166
   356,  2947.4166
   356,  2947.4166
   356,  2947.4166
   356,  2947.4166
   356,  2947.4166
   356,  2947.4166
   356,  2947.4166
   356,  2947.4166
   356,  2947.4166
   357,  2931.3387
   357,  2931.3387
   357,  2931.3387
   357,  2931.3387
   357,  2931.3387
   358,  2915.3931
   358,  2915.3931
   358,  2915.3931
   358,  2915.3931
   359,  2899.5784
   359,  2899.5784
   359,  2899.5784
   359,  2899.5784
   360,  2883.8930
   359,  2899.5784
   360,  2883.8930
   359,  2899.5784
   360,  2883.8930
   360,  2883.8930
   360,  2883.8930
   360,  2883.8930
   360,  2883.8930
   360,  2883.8930
   360,  2883.8930
   360,  2883.8930
   361,  2868.3357
   360,  2883.8930
   361,  2868.3357
   360,  2883.8930
   361,  2868.3357
   360,  2883.8930
   361,  2868.3357
   361,  2868.3357
   361,  2868.3357
   361,  2868.3357
   361,  2868.3357
   361,  2868.3357
   361,  2868.3357
   362,  2852.9050
   361,  2868.3357
   362,  2852.9050
   362,  2852.9050
   362,  2852.9050
   362,  2852.9050
   362,  2852.9050
   362,  2852.9050
   362,  2852.9050
   362,  2852.9050
   362,  2852.9050
   362,  2852.9050
   362,  2852.9050
   362,  2852.9050
   362,  2852.9050
   362,  2852.9050
   362,  2852.9050
   363,  2837.5996
   363,  2837.5996
   362,  2852.9050
   363,  2837.5996
   363,  2837.5996
   363,  2837.5996
   363,  2837.5996
   364,  2822.4180
   363,  2837.5996
   364,  2822.4180
   364,  2822.4180
   364,  2822.4180
   364,  2822.4180
   364,  2822.4180
   364,  2822.4180
   365,  2807.3589
   364,  2822.4180
   365,  2807.3589
   365,  2807.3589
   365,  2807.3589
   365,  2807.3589
   365,  2807.3589
   366,  2792.4211
   366,  2792.4211
   366,  2792.4211
   366,  2792.4211
   366,  2792.4211
   366,  2792.4211
   366,  2792.4211
   366,  2792.4211
   367,  2777.6032
   366,  2792.4211
   367,  2777.6032
   367,  2777.6032
   367,  2777.6032
   367,  2777.6032
   367,  2777.6032
   367,  2777.6032
   367,  2777.6032
   367,  2777.6032
   368,  2762.9039
   368,  2762.9039
   368,  2762.9039
   368,  2762.9039
   368,  2762.9039
   368,  2762.9039
   368,  2762.9039
   368,  2762.9039
   369,  2748.3220
   368,  2762.9039
   369,  2748.3220
   369,  2748.3220
   369,  2748.3220
   369,  2748.3220
   369,  2748.3220
   370,  2733.8562
   370,  2733.8562
   369,  2748.3220
   370,  2733.8562
   370,  2733.8562
   370,  2733.8562
   370,  2733.8562
   370,  2733.8562
   370,  2733.8562
   370,  2733.8562
   370,  2733.8562
   370,  2733.8562
   371,  2719.5053
   370,  2733.8562
   371,  2719.5053
   370,  2733.8562
   371,  2719.5053
   370,  2733.8562
   371,  2719.5053
   371,  2719.5053
   371,  2719.5053
   371,  2719.5053
   371,  2719.5053
   371,  2719.5053
   371,  2719.5053
   371,  2719.5053
   371,  2719.5053
   371,  2719.5053
   371,  2719.5053
   371,  2719.5053
   371,  2719.5053
   371,  2719.5053
   371,  2719.5053
   372,  2705.2680
   372,  2705.2680
   372,  2705.2680
   372,  2705.2680
   372,  2705.2680
   373,  2691.1432
   372,  2705.2680
   373,  2691.1432
   373,  2691.1432
   373,  2691.1432
   373,  2691.1432
   373,  2691.1432
   374,  2677.1296
   373,  2691.1432
   374,  2677.1296
   374,  2677.1296
   374,  2677.1296
   374,  2677.1296
   375,  2663.2262
   374,  2677.1296
   374,  2677.1296
   375,  2663.2262
   375,  2663.2262
   375,  2663.2262
   375,  2663.2262
   376,  2649.4317
   376,  2649.4317
   376,  2649.4317
   376,  2649.4317
   377,  2635.7450
   377,  2635.7450
   377,  2635.7450
   377,  2635.7450
   378,  2622.1650
   378,  2622.1650
   377,  2635.7450
   378,  2622.1650
   378,  2622.1650
   378,  2622.1650
   379,  2608.6906
   378,  2622.1650
   378,  2622.1650
   378,  2622.1650
   378,  2622.1650
   378,  2622.1650
   378,  2622.1650
   378,  2622.1650
   379,  2608.6906
   378,  2622.1650
   379,  2608.6906
   379,  2608.6906
   379,  2608.6906
   379,  2608.6906
   379,  2608.6906
   379,  2608.6906
   379,  2608.6906
   379,  2608.6906
   379,  2608.6906
   380,  2595.3206
   380,  2595.3206
   380,  2595.3206
   380,  2595.3206
   380,  2595.3206
   380,  2595.3206
   381,  2582.0540
   381,  2582.0540
   381,  2582.0540
   381,  2582.0540
   381,  2582.0540
   381,  2582.0540
   381,  2582.0540
   382,  2568.8898
   382,  2568.8898
   382,  2568.8898
   382,  2568.8898
   382,  2568.8898
   382,  2568.8898
   383,  2555.8268
   383,  2555.8268
   383,  2555.8268
   383,  2555.8268
   383,  2555.8268
   384,  2542.8640
   384,  2542.8640
   384,  2542.8640
   384,  2542.8640
   384,  2542.8640
   384,  2542.8640
   385,  2530.0005
   384,  2542.8640
   385,  2530.0005
   384,  2542.8640
   385,  2530.0005
   385,  2530.0005
   385,  2530.0005
   385,  2530.0005
   386,  2517.2351
   386,  2517.2351
   385,  2530.0005
   386,  2517.2351
   386,  2517.2351
   386,  2517.2351
   387,  2504.5669
   387,  2504.5669
   387,  2504.5669
   387,  2504.5669
   387,  2504.5669
   387,  2504.5669
   388,  2491.9950
   387,  2504.5669
   388,  2491.9950
   388,  2491.9950
   388,  2491.9950
   389,  2479.5182
   388,  2491.9950
   388,  2491.9950
   389,  2479.5182
   389,  2479.5182
   389,  2479.5182
   389,  2479.5182
   389,  2479.5182
   389,  2479.5182
   389,  2479.5182
   389,  2479.5182
   390,  2467.1357
   390,  2467.1357
   390,  2467.1357
   391,  2454.8465
   391,  2454.8465
   391,  2454.8465
   391,  2454.8465
   391,  2454.8465
   391,  2454.8465
   391,  2454.8465
   392,  2442.6497
   392,  2442.6497
   392,  2442.6497
   392,  2442.6497
   392,  2442.6497
   393,  2430.5444
   392,  2442.6497
   392,  2442.6497
   393,  2430.5444
   393,  2430.5444
   393,  2430.5444
   393,  2430.5444
   394,  2418.5295
   393,  2430.5444
   393,  2430.5444
   394,  2418.5295
   394,  2418.5295
   394,  2418.5295
   394,  2418.5295
   395,  2406.6043
   395,  2406.6043
   395,  2406.6043
   395,  2406.6043
   395,  2406.6043
   395,  2406.6043
   395,  2406.6043
   395,  2406.6043
   395,  2406.6043
   396,  2394.7678
   396,  2394.7678
   395,  2406.6043
   396,  2394.7678
   395,  2406.6043
   395,  2406.6043
   395,  2406.6043
   396,  2394.7678
   396,  2394.7678
   396,  2394.7678
   396,  2394.7678
   396,  2394.7678
   396,  2394.7678
   396,  2394.7678
   396,  2394.7678
   397,  2383.0192
   396,  2394.7678
   397,  2383.0192
   397,  2383.0192
   397,  2383.0192
   397,  2383.0192
   397,  2383.0192
   397,  2383.0192
   397,  2383.0192
   398,  2371.3575
   398,  2371.3575
   398,  2371.3575
   399,  2359.7820
   398,  2371.3575
   399,  2359.7820
   399,  2359.7820
   399,  2359.7820
   399,  2359.7820
   399,  2359.7820
   399,  2359.7820
   399,  2359.7820
   399,  2359.7820
   399,  2359.7820
   399,  2359.7820
   400,  2348.2917
   400,  2348.2917
   400,  2348.2917
   400,  2348.2917
   401,  2336.8859
   401,  2336.8859
   401,  2336.8859
   401,  2336.8859
   401,  2336.8859
   402,  2325.5636
   401,  2336.8859
   402,  2325.5636
   402,  2325.5636
   402,  2325.5636
   402,  2325.5636
   401,  2336.8859
   402,  2325.5636
   402,  2325.5636
   402,  2325.5636
   402,  2325.5636
   402,  2325.5636
   402,  2325.5636
   402,  2325.5636
   402,  2325.5636
   402,  2325.5636
   402,  2325.5636
   402,  2325.5636
   402,  2325.5636
   402,  2325.5636
   402,  2325.5636
   402,  2325.5636
   402,  2325.5636
   402,  2325.5636
   402,  2325.5636
   402,  2325.5636
   403,  2314.3241
   402,  2325.5636
   402,  2325.5636
   403,  2314.3241
   403,  2314.3241
   403,  2314.3241
   402,  2325.5636
   402,  2325.5636
   403,  2314.3241
   402,  2325.5636
   403,  2314.3241
   403,  2314.3241
   403,  2314.3241
   403,  2314.3241
   403,  2314.3241
   403,  2314.3241
   403,  2314.3241
   403,  2314.3241
   404,  2303.1667
   403,  2314.3241
   403,  2314.3241
   403,  2314.3241
   404,  2303.1667
   404,  2303.1667
   403,  2314.3241
   404,  2303.1667
   404,  2303.1667
   404,  2303.1667
   403,  2314.3241
   403,  2314.3241
   404,  2303.1667
   404,  2303.1667
   404,  2303.1667
   404,  2303.1667
   404,  2303.1667
   404,  2303.1667
   404,  2303.1667
   404,  2303.1667
   404,  2303.1667
   405,  2292.0903
   404,  2303.1667
   405,  2292.0903
   405,  2292.0903
   405,  2292.0903
   405,  2292.0903
   405,  2292.0903
   405,  2292.0903
   405,  2292.0903
   405,  2292.0903
   405,  2292.0903
   405,  2292.0903
   405,  2292.0903
   406,  2281.0944
   405,  2292.0903
   405,  2292.0903
   406,  2281.0944
   406,  2281.0944
   406,  2281.0944
   406,  2281.0944
   406,  2281.0944
   406,  2281.0944
   406,  2281.0944
   406,  2281.0944
   406,  2281.0944
   406,  2281.0944
   406,  2281.0944
   406,  2281.0944
   406,  2281.0944
   406,  2281.0944
   407,  2270.1781
   406,  2281.0944
   407,  2270.1781
   407,  2270.1781
   407,  2270.1781
   407,  2270.1781
   407,  2270.1781
   407,  2270.1781
   407,  2270.1781
   408,  2259.3406
   408,  2259.3406
   408,  2259.3406
   408,  2259.3406
   408,  2259.3406
   409,  2248.5812
   409,  2248.5812
   409,  2248.5812
   408,  2259.3406
   409,  2248.5812
   409,  2248.5812
   409,  2248.5812
   409,  2248.5812
   409,  2248.5812
   409,  2248.5812
   410,  2237.8991
   409,  2248.5812
   409,  2248.5812
   410,  2237.8991
   409,  2248.5812
   409,  2248.5812
   410,  2237.8991
   409,  2248.5812
   409,  2248.5812
   410,  2237.8991
   410,  2237.8991
   410,  2237.8991
   410,  2237.8991
   410,  2237.8991
   410,  2237.8991
   410,  2237.8991
   411,  2227.2936
   411,  2227.2936
   411,  2227.2936
   410,  2237.8991
   411,  2227.2936
   411,  2227.2936
   410,  2237.8991
   411,  2227.2936
   411,  2227.2936
   411,  2227.2936
   411,  2227.2936
   410,  2237.8991
   411,  2227.2936
   411,  2227.2936
   411,  2227.2936
   411,  2227.2936
   411,  2227.2936
   412,  2216.7640
   411,  2227.2936
   411,  2227.2936
   412,  2216.7640
   412,  2216.7640
   411,  2227.2936
   412,  2216.7640
   412,  2216.7640
   412,  2216.7640
   412,  2216.7640
   412,  2216.7640
   412,  2216.7640
   412,  2216.7640
   412,  2216.7640
   413,  2206.3095
   412,  2216.7640
   412,  2216.7640
   412,  2216.7640
   412,  2216.7640
   413,  2206.3095
   412,  2216.7640
   412,  2216.7640
   413,  2206.3095
   412,  2216.7640
   413,  2206.3095
   412,  2216.7640
   412,  2216.7640
   413,  2206.3095
   412,  2216.7640
   412,  2216.7640
   413,  2206.3095
   413,  2206.3095
   413,  2206.3095
   413,  2206.3095
   413,  2206.3095
   413,  2206.3095
   413,  2206.3095
   413,  2206.3095
   413,  2206.3095
   413,  2206.3095
   413,  2206.3095
   413,  2206.3095
   413,  2206.3095
   414,  2195.9293
   413,  2206.3095
   413,  2206.3095
   413,  2206.3095
   414,  2195.9293
   413,  2206.3095
   413,  2206.3095
   413,  2206.3095
   413,  2206.3095
   413,  2206.3095
   414,  2195.9293
   414,  2195.9293
   414,  2195.9293
   414,  2195.9293
   415,  2185.6229
   414,  2195.9293
   415,  2185.6229
   415,  2185.6229
   415,  2185.6229
   416,  2175.3895
   416,  2175.3895
   416,  2175.3895
   416,  2175.3895
   417,  2165.2284
   418,  2155.1390
   418,  2155.1390
   419,  2145.1204
   420,  2135.1722
   420,  2135.1722
   421,  2125.2936
   421,  2125.2936
   422,  2115.4840
   424,  2096.0691
   424,  2096.0691
   425,  2086.4626
   425,  2086.4626
   425,  2086.4626
   426,  2076.9226
   426,  2076.9226
   427,  2067.4484
   427,  2067.4484
   429,  2048.6950
   430,  2039.4147
   430,  2039.4147
   431,  2030.1978
   431,  2030.1978
   431,  2030.1978
   430,  2039.4147
   428,  2058.0394
   426,  2076.9226
   426,  2076.9226
   425,  2086.4626
   425,  2086.4626
   427,  2067.4484
   427,  2067.4484
   429,  2048.6950
   429,  2048.6950
   430,  2039.4147
   430,  2039.4147
   431,  2030.1978
   430,  2039.4147
   431,  2030.1978
   433,  2011.9521
   435,  1993.9533
   437,  1976.1969
   439,  1958.6788
   440,  1950.0076
   442,  1932.8386
   443,  1924.3398
   444,  1915.8973
   446,  1899.1797
   446,  1899.1797
   447,  1890.9035
   446,  1899.1797
   446,  1899.1797
   444,  1915.8973
   445,  1907.5108
   445,  1907.5108
   444,  1915.8973
   444,  1915.8973
   443,  1924.3398
   443,  1924.3398
   444,  1915.8973
   444,  1915.8973
   444,  1915.8973
   444,  1915.8973
   444,  1915.8973
   444,  1915.8973
   444,  1915.8973
   444,  1915.8973
   444,  1915.8973
   444,  1915.8973
   444,  1915.8973
   443,  1924.3398
   444,  1915.8973
   444,  1915.8973
   444,  1915.8973
   443,  1924.3398
   443,  1924.3398
   443,  1924.3398
   443,  1924.3398
   443,  1924.3398
   444,  1915.8973
   445,  1907.5108
   445,  1907.5108
   446,  1899.1797
   446,  1899.1797
   448,  1882.6817
   448,  1882.6817
   449,  1874.5139
   448,  1882.6817
   449,  1874.5139
   448,  1882.6817
   449,  1874.5139
   449,  1874.5139
   449,  1874.5139
   448,  1882.6817
   449,  1874.5139
   449,  1874.5139
   449,  1874.5139
   450,  1866.3996
   450,  1866.3996
   450,  1866.3996
   451,  1858.3383
   453,  1842.3729
   454,  1834.4679
   454,  1834.4679
   456,  1818.8110
   456,  1818.8110
   457,  1811.0583
   458,  1803.3555
   459,  1795.7021
   460,  1788.0977
   460,  1788.0977
   460,  1788.0977
   461,  1780.5420
   460,  1788.0977
   462,  1773.0344
   462,  1773.0344
   463,  1765.5747
   462,  1773.0344
   462,  1773.0344
   462,  1773.0344
   462,  1773.0344
   462,  1773.0344
   461,  1780.5420
   462,  1773.0344
   462,  1773.0344
   463,  1765.5747
   463,  1765.5747
   464,  1758.1623
   463,  1765.5747
   464,  1758.1623
   464,  1758.1623
   463,  1765.5747
   463,  1765.5747
   462,  1773.0344
   463,  1765.5747
