2012-08-26 01:00:56, 694021, 3.26, 13
2012-08-26 01:01:56, 695895, 3.26, 13
2012-08-26 01:02:56, 692893, 3.26, 13
2012-08-26 01:03:56, 693887, 3.26, 13
2012-08-26 01:04:56, 694452, 3.26, 13
2012-08-26 01:05:56, 694483, 3.27, 13
2012-08-26 01:06:56, 698900, 3.27, 14
2012-08-26 01:07:56, 696042, 3.26, 14
2012-08-26 01:08:56, 698748, 3.27, 13
2012-08-26 01:09:56, 699436, 3.27, 13
2012-08-26 01:10:56, 698556, 3.27, 13
2012-08-26 01:11:56, 700151, 3.26, 13
2012-08-26 01:12:56, 700155, 3.26, 13
2012-08-26 01:13:56, 702387, 3.26, 13
2012-08-26 01:14:56, 700532, 3.27, 13
2012-08-26 01:15:56, 702422, 3.27, 13
2012-08-26 01:16:56, 700115, 3.26, 13
2012-08-26 01:17:56, 700940, 3.27, 13
2012-08-26 01:18:56, 701832, 3.27, 13
2012-08-26 01:19:56, 705497, 3.27, 13
2012-08-26 01:20:56, 702836, 3.26, 13
2012-08-26 01:21:56, 703910, 3.27, 13
2012-08-26 01:22:56, 705676, 3.26, 13
2012-08-26 01:23:56, 702347, 3.26, 13
2012-08-26 01:24:56, 703080, 3.26, 13
2012-08-26 01:25:56, 701950, 3.26, 13
2012-08-26 01:26:56, 700261, 3.26, 13
2012-08-26 01:27:56, 700559, 3.27, 13
2012-08-26 01:28:56, 701934, 3.26, 13
2012-08-26 01:29:56, 706047, 3.27, 13
2012-08-26 01:30:56, 705480, 3.27, 13
2012-08-26 01:31:56, 705610, 3.27, 13
2012-08-26 01:32:56, 704390, 3.27, 13
2012-08-26 01:33:56, 702935, 3.27, 13
2012-08-26 01:34:56, 701194, 3.26, 13
2012-08-26 01:35:56, 705031, 3.26, 13
2012-08-26 01:36:56, 705665, 3.26, 13
2012-08-26 01:37:56, 708637, 3.26, 13
2012-08-26 01:38:56, 708276, 3.26, 14
2012-08-26 01:39:56, 703400, 3.26, 13
2012-08-26 01:40:56, 708146, 3.27, 13
2012-08-26 01:41:56, 699162, 3.27, 13
2012-08-26 01:42:56, 706653, 3.27, 13
2012-08-26 01:43:56, 708607, 3.27, 13
2012-08-26 01:44:56, 706986, 3.27, 13
2012-08-26 01:45:56, 708021, 3.27, 13
2012-08-26 01:46:56, 708785, 3.27, 13
2012-08-26 01:47:56, 709981, 3.27, 13
2012-08-26 01:48:56, 710625, 3.26, 13
2012-08-26 01:49:56, 712404, 3.26, 13
2012-08-26 01:50:56, 713912, 3.27, 13
2012-08-26 01:51:56, 711486, 3.26, 13
2012-08-26 01:52:56, 712242, 3.27, 14
2012-08-26 01:53:56, 710605, 3.27, 14
2012-08-26 01:54:56, 711078, 3.27, 13
2012-08-26 01:55:56, 711304, 3.26, 14
2012-08-26 01:56:56, 710760, 3.27, 13
2012-08-26 01:57:56, 710639, 3.26, 14
2012-08-26 01:58:56, 711256, 3.27, 13
2012-08-26 01:59:56, 711048, 3.26, 13
2012-08-26 02:00:56, 713100, 3.27, 13
2012-08-26 02:01:56, 712238, 3.27, 13
2012-08-26 02:02:56, 712680, 3.27, 14
2012-08-26 02:03:56, 712580, 3.26, 14
2012-08-26 02:04:56, 714389, 3.27, 14
2012-08-26 02:05:56, 715193, 3.26, 14
2012-08-26 02:06:56, 715134, 3.26, 14
2012-08-26 02:07:56, 715115, 3.27, 14
2012-08-26 02:08:56, 713196, 3.26, 14
2012-08-26 02:09:56, 714672, 3.27, 13
2012-08-26 02:10:56, 715394, 3.27, 14
2012-08-26 02:11:56, 718141, 3.27, 13
2012-08-26 02:12:56, 718138, 3.27, 13
2012-08-26 02:13:56, 718281, 3.27, 13
2012-08-26 02:14:56, 718899, 3.26, 14
2012-08-26 02:15:56, 720432, 3.26, 14
2012-08-26 02:16:56, 721031, 3.27, 14
2012-08-26 02:17:56, 719510, 3.27, 14
2012-08-26 02:18:56, 719927, 3.26, 14
2012-08-26 02:19:56, 719155, 3.26, 13
2012-08-26 02:20:56, 720065, 3.26, 14
2012-08-26 02:21:56, 720540, 3.27, 14
2012-08-26 02:22:56, 719908, 3.26, 14
2012-08-26 02:23:56, 719987, 3.27, 14
2012-08-26 02:24:56, 717314, 3.27, 14
2012-08-26 02:25:56, 717004, 3.27, 13
2012-08-26 02:26:56, 715963, 3.27, 14
2012-08-26 02:27:56, 716333, 3.27, 14
2012-08-26 02:28:56, 716204, 3.26, 14
